年度/Year,月份/Month,能源別/Energy Type,發電站名稱/Station Name,發電量(度)/Power Generation(kWh)
2026,02,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,985843
2026,02,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,304461
2026,02,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,2476155
2026,02,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,30199175
2026,02,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,91783
2026,02,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,63954
2026,02,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,12302
2026,02,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,17803
2026,02,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,310232
2026,02,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,560907
2026,02,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,18935
2026,02,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,8729095
2026,02,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,26701
2026,02,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,134994
2026,02,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,16708382
2026,02,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,597789
2026,02,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,170591
2026,02,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,320721
2026,02,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,49324
2026,02,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,70847
2026,02,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,61825
2026,02,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,162792
2026,02,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,2632860
2026,02,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,16374
2026,02,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,73130
2026,02,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,24490
2026,02,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,20755
2026,02,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,4532
2026,02,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,3656
2026,02,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",22896
2026,02,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2357
2026,02,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,83317
2026,02,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,61264
2026,02,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,21587
2026,02,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,26182
2026,02,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3106
2026,02,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,60589
2026,02,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,8561
2026,02,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,6818
2026,02,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,64618
2026,02,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,3060
2026,02,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,24409
2026,02,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,30790
2026,02,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,4183
2026,02,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,38532
2026,02,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,2059
2026,02,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,2632
2026,02,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,50636
2026,02,地熱/Geothermal,仁澤地熱/Renze Geothermal,196359
2026,03,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,37978
2026,03,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,1637314
2026,03,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,1912832
2026,03,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,9817908
2026,03,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,0
2026,03,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,1873429
2026,03,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,7608956
2026,03,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,290007
2026,03,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,18763080
2026,03,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,6308201
2026,03,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,2501994
2026,03,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,6735514
2026,03,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,2320459
2026,03,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,5236341
2026,03,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,523922
2026,03,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,1004051
2026,03,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,336887
2026,03,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,2810146
2026,03,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,32877129
2026,03,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,107820
2026,03,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,81250
2026,03,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,15906
2026,03,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,21846
2026,03,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,400287
2026,03,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,704501
2026,03,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,23749
2026,03,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,10784993
2026,03,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,32483
2026,03,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,183143
2026,03,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,19217547
2026,03,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,756925
2026,03,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,222562
2026,03,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,399818
2026,03,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,61928
2026,03,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,95693
2026,03,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,88461
2026,03,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,257403
2026,03,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,3303932
2026,03,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,21561
2026,03,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,91473
2026,03,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,48842
2026,03,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,26610
2026,03,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,5593
2026,03,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,5121
2026,03,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",27592
2026,03,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2692
2026,03,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,105819
2026,03,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,79946
2026,03,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,27013
2026,03,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,34018
2026,03,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3695
2026,03,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,72096
2026,03,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,9976
2026,03,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,8409
2026,03,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,80857
2026,03,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,3666
2026,03,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,31530
2026,03,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,39846
2026,03,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,5314
2026,03,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,49169
2026,03,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,3159
2026,03,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,3885
2026,03,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,107292
2026,03,地熱/Geothermal,仁澤地熱/Renze Geothermal,338496
2026,04,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,0
2026,04,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,688700
2026,04,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,718872
2026,04,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,3974387
2026,04,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,0
2026,04,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,884339
2026,04,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,2495860
2026,04,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,102116
2026,04,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,7851833
2026,04,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,2497144
2026,04,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,1129662
2026,04,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,2834586
2026,04,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,931999
2026,04,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,2322172
2026,04,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,563904
2026,04,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,390773
2026,04,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,280771
2026,04,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,1189712
2026,04,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,18261855
2026,04,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,109366
2026,04,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,89898
2026,04,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,14631
2026,04,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,22334
2026,04,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,329543
2026,04,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,543708
2026,04,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,18754
2026,04,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,8290097
2026,04,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,26008
2026,04,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,154085
2026,04,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,16595420
2026,04,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,608488
2026,04,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,150736
2026,04,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,358682
2026,04,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,52749
2026,04,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,85548
2026,04,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,81181
2026,04,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,233943
2026,04,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,3370432
2026,04,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,21961
2026,04,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,85417
2026,04,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,28485
2026,04,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,22543
2026,04,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,4498
2026,04,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,5837
2026,04,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",30151
2026,04,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2985
2026,04,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,109216
2026,04,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,82172
2026,04,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,28239
2026,04,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,32071
2026,04,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,2941
2026,04,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,72063
2026,04,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,7847
2026,04,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,7087
2026,04,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,68705
2026,04,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,3082
2026,04,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,27483
2026,04,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,33732
2026,04,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,4497
2026,04,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,41703
2026,04,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,3653
2026,04,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,4021
2026,04,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,72606
2026,04,地熱/Geothermal,仁澤地熱/Renze Geothermal,417032
2026,05,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,0
2026,05,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,1040089
2026,05,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,1023127
2026,05,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,6163238
2026,05,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,68645
2026,05,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,925060
2026,05,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,3970682
2026,05,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,114356
2026,05,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,8817070
2026,05,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,2912300
2026,05,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,1253123
2026,05,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,3703424
2026,05,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,1041042
2026,05,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,2475765
2026,05,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,319183
2026,05,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,463052
2026,05,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,264281
2026,05,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,1005038
2026,05,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,18119701
2026,05,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,154648
2026,05,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,113370
2026,05,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,18855
2026,05,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,27506
2026,05,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,415583
2026,05,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,642315
2026,05,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,24296
2026,05,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,11918784
2026,05,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,34522
2026,05,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,190169
2026,05,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,21772000
2026,05,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,774982
2026,05,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,224368
2026,05,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,435025
2026,05,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,60651
2026,05,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,105296
2026,05,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,98332
2026,05,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,262584
2026,05,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,3758314
2026,05,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,27375
2026,05,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,92305
2026,05,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,36632
2026,05,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,27178
2026,05,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,5823
2026,05,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,8278
2026,05,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",36360
2026,05,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,3582
2026,05,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,134714
2026,05,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,98565
2026,05,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,35284
2026,05,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,40281
2026,05,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,3630
2026,05,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,88174
2026,05,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,10027
2026,05,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,9660
2026,05,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,88489
2026,05,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,4104
2026,05,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,38136
2026,05,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,47136
2026,05,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,5350
2026,05,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,48891
2026,05,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,3897
2026,05,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,4528
2026,05,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,107664
2026,05,地熱/Geothermal,仁澤地熱/Renze Geothermal,205244
2026,06,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,0
2026,06,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,327226
2026,06,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,301384
2026,06,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,2837099
2026,06,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,297496
2026,06,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,564753
2026,06,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,2325274
2026,06,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,67660
2026,06,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,4918834
2026,06,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,1806450
2026,06,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,839992
2026,06,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,2566890
2026,06,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,820107
2026,06,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,2108590
2026,06,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,346643
2026,06,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,325475
2026,06,陸域風力/Onshore Wind,金沙風力/Jinsha Wind Power,225702
2026,06,陸域風力/Onshore Wind,澎湖龍門風力/Penghu Longmen Wind Power,565872
2026,06,離岸風力/Offshore Wind,離岸一期風力/Offshore Phase1 Wind Power,14828697
2026,06,太陽能/Solar,大潭電廠太陽光電/Datang Power Plant Solars,130302
2026,06,太陽能/Solar,北部儲運中心太陽光電/Northern Storage and Transportation Center Solars,96467
2026,06,太陽能/Solar,龍潭E/S太陽光電/Longtan E/S Solars,14754
2026,06,太陽能/Solar,竹工E/S太陽光電/Zhugong E/S Solars,23224
2026,06,太陽能/Solar,台中電廠太陽光電/Taichung Power Plant Solars,341921
2026,06,太陽能/Solar,台中龍井太陽光電/Taichung Longjing Solars,565416
2026,06,太陽能/Solar,中科E/S太陽光電/Zhongke E/S Solars,19717
2026,06,太陽能/Solar,彰化彰濱太陽光電/Changhua Changbin Solars,9813869
2026,06,太陽能/Solar,彰林E/S太陽光電/Changlin E/S Solars,26960
2026,06,太陽能/Solar,南投大彎太陽光電/Nantou Dawan Solars,137803
2026,06,太陽能/Solar,台南鹽田太陽光電/Tainan salt field Solars,15889377
2026,06,太陽能/Solar,台南七股太陽光電/Tainan Qigu Solars,544402
2026,06,太陽能/Solar,興達電廠太陽光電/Xingda Power Plant Solars,157326
2026,06,太陽能/Solar,永安鹽灘地太陽光電/Yongan Salt Flats Solars,284469
2026,06,太陽能/Solar,燕巢倉庫太陽光電/Yanchao Warehouse Solars,43650
2026,06,太陽能/Solar,高雄E/S太陽光電/Kaohsiung E/S Solars,75145
2026,06,太陽能/Solar,高雄保寧太陽光電/Kaohsiung Baoning Solars,70531
2026,06,太陽能/Solar,鳳山水庫太陽光電/Fengshan Reservoir Solars,188206
2026,06,太陽能/Solar,核三廠太陽光電/3rd Nuclear Power Plants Solars,2672171
2026,06,太陽能/Solar,澎湖七美太陽光電/Penghu Qimei Solars,19586
2026,06,太陽能/Solar,澎湖尖山太陽光電/Penghu jianshan Solars,90664
2026,06,太陽能/Solar,金門金沙太陽光電/Kinmen Jinsha Solars,36710
2026,06,太陽能/Solar,金門塔山太陽光電/Kinmen Tashan Solars,24938
2026,06,太陽能/Solar,金門鵲山太陽光電/Kinmen Queshan Solars,5329
2026,06,太陽能/Solar,馬祖珠山太陽光電/Mazu Zhushan Solars,7565
2026,06,太陽能/Solar,"淡水3.5萬噸配水池太陽光電/Danshui Distribution Reservoir(35,000 tons) Solar",29478
2026,06,太陽能/Solar,中大D/S太陽光電/Zhongda D/S Solars,2881
2026,06,太陽能/Solar,平鎮淨水場太陽光電/Pingzhen Water Treatment Plant Solars,105842
2026,06,太陽能/Solar,大湳淨水場太陽光電/Danan Water Treatment Plant Solars,81071
2026,06,太陽能/Solar,龜山加壓站太陽光電/Guishan Booster Station Solars,28341
2026,06,太陽能/Solar,龍潭淨水場太陽光電/Longtan Water Treatment Plant Solars,31552
2026,06,太陽能/Solar,卓蘭會館太陽光電/Zhuolan Hostel Solars,2887
2026,06,太陽能/Solar,東興淨水場太陽光電/Dongxing Water Treatment Plant Solars,74874
2026,06,太陽能/Solar,后里E/S太陽光電/Houli E/S Solars,8160
2026,06,太陽能/Solar,中部儲運中心太陽光電/Central Storage and Transportation Center Solars,8121
2026,06,太陽能/Solar,東勢新伯公太陽光電/Dongshi Xinbogong Solars,73811
2026,06,太陽能/Solar,嘉義民雄太陽光電/Jiayi Minxiong Solars,2968
2026,06,太陽能/Solar,嘉義分所太陽光電/Chiayi Agricultural Experiment Branch Solars,29131
2026,06,太陽能/Solar,義竹工作站太陽光電/Yizhu Workstation Solars,34938
2026,06,太陽能/Solar,路北E/S太陽光電/Lubei E/S Solars,3678
2026,06,太陽能/Solar,高訓中心光電/Kaohsiung Training Institute Solars,39012
2026,06,太陽能/Solar,蘭嶼電廠太陽光電/Lanyu Power Plant Solars,3258
2026,06,太陽能/Solar,蘭嶼貯存場太陽光電/Lanyu Storage Unit Solars,3904
2026,06,太陽能/Solar,金門酒廠太陽光電/Kinmen Kaoliang Liquor Inc. Solars,97013
2026,06,地熱/Geothermal,仁澤地熱/Renze Geothermal,182345
2026,07,陸域風力/Onshore Wind,石門風力/Shimen Wind Power,69
2026,07,陸域風力/Onshore Wind,林口風力/Linkou Wind Power,358311
2026,07,陸域風力/Onshore Wind,蘆竹風力/Luzhu Wind Power,598631
2026,07,陸域風力/Onshore Wind,觀園風力/Guanyuan Wind Power,2698980
2026,07,陸域風力/Onshore Wind,大潭風力/Datan Wind Power,621479
2026,07,陸域風力/Onshore Wind,新竹香山風力/Hsinchu Xiangshan Wind Power,32869
2026,07,陸域風力/Onshore Wind,台中港區風力/Taichung Harbor Wind Power,2058520
2026,07,陸域風力/Onshore Wind,台中電廠風力/Taichung Power Plant Wind Power,72752
2026,07,陸域風力/Onshore Wind,彰工風力Changgong Wind Power,3800182
2026,07,陸域風力/Onshore Wind,彰化王功風力/Changhua Wanggong Wind Power,1827323
2026,07,陸域風力/Onshore Wind,彰化永興風力/Changhua Yongxing Wind Power,1031599
2026,07,陸域風力/Onshore Wind,雲林麥寮風力/Yunlin Mailiao Wind Power,2098448
2026,07,陸域風力/Onshore Wind,雲林台西風力發電站/Yunlin Taixi Wind Power,981859
2026,07,陸域風力/Onshore Wind,雲林四湖風力/Yunlin Sihu Wind Power,1657991
2026,07,陸域風力/Onshore Wind,恆春風力/Hengchun Wind Power,551928
2026,07,陸域風力/Onshore Wind,澎湖湖西風力/Penghu Huxi Wind Power,134880
